Message,Label
PAMUK HALI YIKAMADA SOK KAMPANYA 9.YILIMIZ NEDENiYLE FiATIMIZ m2 3.5 TL.halilariniz kapali alanda garanti li yikanmaktadir:tel-05320507169-is tel:02124467169,spam
"Facebook hesabinizdan Vodafone Self Servis'i kullanin, hem ucretsiz SMS gonderin, hem de kalan dakika, SMS, internet detaylarinizi kolayca ogrenin!",spam
"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",ham
;-) ok. I feel like john lennon.,ham
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,ham
2015 SEZON SONU INDIRIMIMIZ BASLAMISTIR.KEYIFLI ALISVERISLER DILERIZ.MUGLA.2120934 MILAS.5131554 SMS ISTEMIYORSANIZ www.iptalsms.com DAN IPTAL EDEBILIRSINIZ.,spam
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam
Can u look 4 me in da lib i got stuff havent finish yet.,ham
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,ham
Okay... We wait ah,ham
Its sunny in california. The weather's just cool,ham
Paraf ile Mudoda 100 TL uzeri alisverisinize %10 ParafPara ve 8 taksit! Indirimli kis sezonu giyim ve aksesuarda 2.urune %40 indirim!www.parafcard.com.tr,spam
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",ham
K:)k:)good:)study well.,ham
Some are lasting as much as 2 hours. You might get lucky.,ham
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",ham
Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,ham
Kurban bayraminizi en icten dileklerimle kutlar hayirlara vesile olmasini dilerim. Serhat KONYALIOĞULLARI,ham
Maalesef çalışmam lazım,ham
08714712388 between 10am-7pm Cost 10p,spam
"Tost istersen yaptırayım,) ",ham
Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,ham
I need you to be in my strong arms...,ham
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham
We have pizza if u want,ham
Cape sih tp da susah euy kalo udah pikiran gtu teh,ham
I know complain num only..bettr directly go to bsnl offc nd apply for it..,ham
Bunları izlemiş miydin,ham
Am only searching for good dual sim mobile pa.,ham
Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),ham
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,spam
"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham
"Yeah sure, give me a couple minutes to track down my wallet",ham
Good morning princess! Happy New Year!,ham
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",ham
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",ham
Yeni yilda hayallerinizi ertelemeyin.Tum ihtiyaclariniza cazip cozumler Yeni Yil Kredisi ile yine Halkbank' ta.Detay bilgi www.halkbank.com.tr de.Mutlu Yillar.,spam
Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,spam
Hadi ya bnde facebooka baktim ruyama girdi sonra ne yapiyor onur dedim bahara sordum hatta bnde kaliyor bahar,ham
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,spam
Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,ham
"Money Dostu, 16Nisan-13Mayista Migros, Tansastan Money Bonusunla 550TL harcayip 10MONEY=10TL kazanmak icin TAMBANAGORE yaz 5818e yolla!Harcama bilgilerin fisinde!Alkol,sigara, TL yukleme haric. 4441044",spam
Need a coffee run tomo?Can't believe it's that time of week already,ham
Tmm alirim :),ham
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,spam
"aight we can pick some up, you open before tonight?",ham
Bitirdim  çok şükür temiz oldu  beyaz oldugu icin fark yok gibi ama kirlenmisti,ham
Pat deyince aklıma gelmedi ama bir düşüneyim,ham
Give me a sec to think think about it,ham
I'm in a movie. Call me 4 wat?,ham
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,ham
S'fine. Anytime. All the best with it.,ham
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,ham
"So CHIC'te Indirim Kampanyasinda son gunler! 1. urunde %10, 2. urunde %15, 3. urunde %20 INDIRIM firsatini kacirmayin! www.sochic.com.tr",spam
Hocam zeki sistemler dersi  için konu seçtiniz mi? ,ham
"I'm a guy, browsin is compulsory",ham
"CUMARTESI KEYFINI 2 YE KATLA! 12 Malzemeli Ortaboy BolBol  Pizza ve 1 lt Coca Cola SADECE 16,90 tl 44 44 500 HEMEN ARA FIRSATI YAKALA!",spam
TEB Banka Kartinizla 23 Mart'a kadar 2. ve sonraki her 50 TL alisverisinize 5 TL indirim. Max 20 TL. HARCA yaz 4616'ya gonder. www.teb.com.tr/banka-karti/,spam
Uykun kacar bu firsat kacmaz!Ocak sonuna kadar 00:00-06:00 arasi her ay gecerli 2GB internet icin GECE2GB yaz 2222 ye gonder,spam
Bugune ozel firsat! Bestline banyo dolabi alisverisinde kargo bedava! http://bit.ly/1w4IjTj,spam
"Kampanya,VakifBank Worldcardla 14Hazirana kadar World uyesi Shellde farkli gunlerde tek seferde 4 adet 100TL akaryakit aliminiza 15-25Haziran arasi World uyesi Shellde 25TL indirim.SHELL yaz kart son 6hane 6635e gonder.",spam
tekmi geliceksin enistemlemi burda canım oda burda,ham
"Bu gece efsane grup MOĞOLLAR Kule Rock City Sahnesinde, 11 Aralık Cuma gecesi alaturka şarkılarla NEV Mandalin Sahnesinde.. MOĞOLLAR İÇİN REZERVASYON :05558248834 NEV İÇİN REZERVASYON :05492264848 numaralarımızdan yaptırabilirsiniz.",spam
Kampanya - Akbank'ta 36 ay vadeli on onayli 12550 TL ihtiyac krediniz hazir. Mevcut bilgilerinize gore hazirlanan limitiniz icin son tarih 19/08/2015. Detay 02626877640. Elektronik ileti izninizin iptali icin 8885'e iptal yazip gonderebilirsiniz.,spam
Yüzüme bile bakmadılar hiç hoşnut olamadılar benim sınava girmemden,ham
If I get there before you after your ten billion calls and texts so help me god,ham
At home also.,ham
WHORE YOU ARE UNBELIEVABLE.,ham
Yoldayız afyonu geçtik şimdi.. cünonun arqbaya bi bak diycektik :) ,ham
"Yilin Dikkat Ceken Mobil Uygulamalari'nda sahibinden.com'u birincilige tasiyin!  E-ticaret, emlak, pazaryeri kategorilerinde oy vermek icin: hope.ly/1pTn3N4",spam
Ben onurun yanindayim gelecem birazdan,ham
Hmmm.but you should give it on one day..,ham
They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..  ,ham
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,ham
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,ham
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg å£1.50",spam
"Ne lazimsa CarrefourSA! 21-26 Nisan'da, Tum Oyuncaklarda 1 ALANA 1 BEDAVA! CarrefourSA'dan kampanya SMS'i almak istemiyorsaniz 444 10 00'i arayabilirsiniz.",spam
Yok Ali Atay ilk defa yönetmenlik yaptı ya o bağlamda söyledim,ham
ÌÏ only send me the contents page...,ham
Terpilih dapat cek 27jt. KODE TRIPLE CEK ANDA (02599875) U/Info Klik Website www.undianbri.co.vu,spam
"Sleepy.com.tr Yilin En Buyuk Kampanyasinda Son 2 Gun.Ustelik en cazip 10lu,5li ve 3lu Paketlerle!Yilin en buyuk firsatini kacirma!IptalicinSLEEPY RETyaz7889gndr",spam
"UCRETSIZ, FORMALITESIZ 1400.00TL TAKSITLI PARAYI 9AYDA 174.71TL TAKSITLE ALMAK ICIN 02.01.2015'E KADAR PARA YAZ KART SON 6 NOYU 3340'A GONDER(FAIZ %1.99)",spam
VakifBank Worldcardla 31 Ocaka kadar farkli gunlerde tek seferde 100TL ve uzeri 5 adet gida islemine 50TL Worldpuan.KAZAN yaz kartin son 6 hanesini 6635e gonder,spam
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",ham
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",ham
Kalbinin sesini dinle. Heyecan verici tasarimi ve sasirtan ic hacmiyle Yeni i20 Hyundai plazalarinda teste hazir! Ayrintili bilgi icin: www.yenihyundaii20.com,spam
Surat keputusan resmi SLMT'No SIM CARD anda telah T/pilih pemenang Ke-2 dri PT-M-TRONIK Pin anda:(2f54e7) U/info klik: www.cekhadiahmtronik2016.ga,spam
Ok...,ham
Kuzum arayamadım seni hiç sınava gelince görüşürüz diye düşünmüştü sen nevşehirdeymişsin,ham
"Aight, lemme know what's up",ham
There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,ham
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",ham
I dont want to hear anything,ham
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",ham
şaka ya çok şükür eli kolu sağlam. Sağlıklı ya,ham
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",ham
Yup bathe liao...,ham
AHMET HOCAM GEREKLİ ŞİMDİ,ham
"Jay told me already, will do",ham
"2.000 TL ve uzeri TV alisverislerinize kliksa.com'dan aninda 200 TL indirim firsati, ustelik kargo bedava! Indirim kodunuz: KLK200TV http://bit.ly/1znjq3X",spam
Sending you greetings of joy and happiness. Do have a gr8 evening,ham
Hizli ve rahat! Slazenger unisex kosu ayakkabisi %50 indirimle sadece 79 TL! Ucretsiz Kargo avantaji ile kacirmayin: n11.com/Slazenger,spam
Uykun kacar bu firsat kacmaz! Ocak sonuna kadar 00:00-06:00 arasi her ay gecerli 2GB internetin gnctrkcll uygulamasinda. Indirmek icin hemen tikla http://trcll.im/degistirhocam,spam
naptınız vardınız mı ewde misiniz,ham
Datça'ya baksak,ham
I will be outside office take all from there,ham
Sorsana bi hocaya,ham
"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",spam
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",ham
Anda mempunyai 3 pesan suara dari 083139195872; untuk mendengarkan pesan suara anda silahkan tekan *886*10000*083139195872# tekan OK/YA. Bebas biaya. Terima kasih,spam
Fatma kim,ham
Marks & Spencer'da BLACK FRIDAY! TUM URUNLERDE 2.'ye %40 INDIRIM basladi. Son gun 29 Kasim Pazar. Sms ret icin MS yazin 3525'e gonderin. Mersis:0396007527100022,spam
Müsaitim bu arada :),ham
Dugun.com kampanyamiz başladı. 300 kisilik süsleme muzik video dahil düğün pakatemiz 6000 tl.. beylikduzu Haramidere havuzlu bahçe kır düğün alanlari,spam
"%50+%50 INDIRIM!YENI KOLEKSIYON SAAT, TABLO, AYNA VE CERCEVELER BU HAFTA MAGAZALAR VE madamecoco.com 'DA!SMS IPTAL:5830 MC.MERSIS0273065777400019",spam
"Festiva Outlet Mugla KIGILI Sezon Finali'nde Son Haftalar! Pantolon 49, 3 Gomlek 99, 3 T-shirt 99, Mont 179 TL! Bilgi: 0800 261 1938. Cikmak icin KGL yazip 2454'e gonderebilirsiniz. Mersis:0562003566100015",spam
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,ham
Gibbs unsold.mike hussey,ham
Ama o cok iyi deil uzem in kamerasını alsaydin,ham
"BASIN EKSPRESIN EN YENI PROJESI AIRPORT24'TE LANSMAN FIRSATI DEVAM EDIYOR. %18 KDV DAHIL 253.300TL'DEN BASLAYAN FIYATLAR ICIN, 02122442424 airport24.com.tr/#24",spam
Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,ham
Gud ni8 dear..slp well..take care..swt dreams..Muah..,ham
Hatırlayamadım,ham
WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,spam
Only once then after ill obey all yours.,ham
So what about you. What do you remember,ham
Call me when u're done...,ham
"Sn. KAYA, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar MUGLA Subemizde.",spam
Well. You know what i mean. Texting,ham
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,ham
Just seeing your missed call my dear brother. Do have a gr8 day.,ham
Galiba toplamda 10,ham
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",ham
"Aydin'in ilk ve tek Indirim Panayiri Novada Outlet Soke KIGILI'da!%70+%20 indirimle Gomlek 39TL,Triko 49TL,Pantolon 59TL,Kaban 99TL,Mont 119TL,TakimElbise 168TL",spam
Just haven't decided where yet eh ?,ham
"KAMPANYA: SEKIZ.COM DA TUM TISORTLER 19,90TL VEYA 26,90TL. FIRSATI KACIRMAYIN. DETAY http://goo.gl/ph8Uew ILETIYI VERITABANIMIZA KAYITLI OLDUGUNUZ ICIN ALDINIZ. MERSIS 0759048227300029. IPTAL ICIN SEKIZCOM yaz 3525 GONDER.",spam
Naptın Yunus maçı ordamı izliyon?,ham
"Awesome, lemme know whenever you're around",ham
TUM HEDIYELIK DEKORATIF URUNLERDE %50+%50 INDIRIM 27 EYLUL'E KADAR MAGAZALAR VE madamecoco.com 'DA! IYI BAYRAMLAR! SMS IPTAL:5830'A MC. MERSIS:0273065777400019,spam
Samsung Galaxy S6 Edge cep telefonu ucretsiz kargo avantaji ile sadece 2.599 TL. n11.com/Samsung SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz,spam
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam
Şimdi aradı kaç gibi gelelim diyor?,ham
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham
Evet çok güzel,ham
MuchGossip ile dunyaca unlu guzellerin sirlarini ilk siz ogrenin! FLAS yazip 3699a gonderin 4 Saat konusma ve 50MB internet kazanin! (5TL/Hafta),spam
"Pamuklu nevresim takimlari %50 indirimle 49,99TL'den baslayan fiyatlarla magazalarimizda! SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012",spam
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,ham
"50TL bonus!Bonusa uye market,giyim,beyaz esya,restoranda her 100TL harcamaya 10TL,toplam 50TL bonus.Ilk harcamadan once 3340a KAZAN yazin,katilin. bonus.com.tr",spam
Stupid auto correct on my phone,ham
Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#,spam
I'm really sorry I lit your hair on fire,ham
Those ducking chinchillas,ham
Napayım ders çalışıyorum teyzecim sen napıyosun,ham
5325555555 No lu Telefon üzerinden Internet bankaciligi ve cep subesine giris yapmaniz sonucu Banka tarafindan S6 cep telefonu kazandiniz.Bilgi icin.02129252963,spam
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),ham
Well you told others you'd marry them...,ham
"nama1  jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",ham
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,ham
"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",ham
Sitede get komisyonu malum. Komisyonu koyarsamda size uyacak mi? Son 425 dusunuyorum komisyonla 460 oluyo sanirim oda 3 taksitte. Siz bilirsiniz. Birde hic karsi odemeli ptt gondermedim sureci bilmiyorum,ham
Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,ham
Rats. Hey did u ever vote for the next themes?,ham
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,ham
"Oops, I'll let you know when my roommate's done",ham
Silahkan tebak umurnya~,ham
pulang nya jam 8 (kecewa),ham
Web sayfasında nerede ?,ham
"Kampanya: Money Dostu, bu oneri kacmaz! Money Bonus kredi kartinla dana kiymalik etlerde aninda %25 INDIRIM, 1-14 Ekim Migros, Tansasta! En fazla 15 TL indirim alinabilir. Bilgi: 4441044, SMS almak istemiyorsan IPTAL yaz 7447'ye gonder. ",spam
Actually i'm waiting for 2 weeks when they start putting ad.,ham
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,ham
Otomatik Cevap: Şu anda müsait değilim. Lütfen daha sonra tekrar arayınız.,ham
Blue Card'a ozel 31 Temmuz'a kadar Troy magazalari ve websitesinde %10'a varan indirim!Bilgi hynd.co/MJhokEIP Iletisimden cikmak icin bilgi.hyundai.com.tr/,spam
I fetch yun or u fetch?,ham
Just nw i came to hme da..,ham
Yeni yilin ilk ugurundan faydalanmak icin son gunler! Hesabiniza yukledigimiz kuponlari kullanmayi unutmayin. n11.com/hatirlatma,spam
Onur bey iyi akşamlar kusura bakmayın bu saatte rahatsız ediyorum kargonuzu bugün teslim edebildim dün kargo görevlisi gelmedi mng kargo ile gelecek sahibinden ne kayıt yaptım ordan takip edebilirsiniz,ham
Is Bankasi'ndan 15 Haziran - 15 Temmuz 2015 tarihleri arasinda Bireysel Tasit Kredisi kullananlar Maximum anlasmali OPET/SUNPET istasyonlarindan akaryakit/otogaz aliminda gecerli 100 TL MaxiPuan kazaniyor! Ayrintili bilgi: isbank.com.tr,spam
"Yes, princess. Are you going to make me moan?",ham
"Its good, we'll find a way",ham
İlk ikiyi izlediysen bunu da seversin yabanci kitap uyarlamasi,ham
SELAMAT Anda sebagai pemenang promo UNDIAN POP-MIE GETLUCKY men-dptkan 1unit MOBIL NISSAN JUKE pin anda:b89c7h9 U/INFO Klik:www.hadiah-pop-mie-2013.webs.com,spam
Free'den ilk alisverisinize 50TL chip-para hediye! 30 Kasim'a kadar yapacaginiz ilk alisverise 50TL chip-para kazanin. Size ozel bu firsati kacirmayin!,spam
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,ham
"Barcin kartla, yeni sezon ürünlerde kampanya. 400 TL ve üzeri alisverislerinize 60 TL, 600 TL ve üzeri alisverislerinize 100 TL para puan hediye! SMS almak istemiyorsaniz RET268 yazip 4781'e gonderin. Mersis:142000836400019",spam
